,review_body,review_date,hotelName,hotelUrl
649,Can’t fault the LK apartments. All works well. All staff are very friendly and helpful. Breakfast is quaint but unique and friendly. Good pool as well. A surprise really. Would recommend if you are looking for short or long term stay. ,"June 16, 2019","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
650,Good value for money. Convenient location to access to main tourist attractions. Comfortable room size and amenities in simple kitchen. It is a good choice for a family of four. Their handy free phone is helpful to navigate around Singapore,"June 5, 2019","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
651,"Easy to find and spotted from main street with a great accommodation quality. The room is clean, the bathroom is clean, the kitchen is completed with cooking utensils and tableware. The environment is quiet and comfy to stay and rest.","June 5, 2019","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
652,"We had very good stay. Every thing was in order and clean. Only issue we saw was the location not being close to MRT, but there was bus stop in shirt distance and hence worked. Would recommend for families.","May 19, 2019","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
653,All staffs are very helpful...the room was cleaned everyday n love the design...there are a halal restaurant near the apartment...so u guys dont have 2 worry if u r a moeslims...the MRT station that near the property is MRT station tiong bahru,"May 13, 2019","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
654,"Great place, great staff and and great location. My kids really glad and ask me if we come back to singapore we have to stay in here. Because the room was big and there are three big TV so the can choose one by one . ","May 11, 2019","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
655,"My kids love the place. I also think it is well designed. The only setback is that it is like 10 minutes from MRT or bus. Quite far if travelling with toddlers or seniors. But all and all, I think the rest are good. We would definitely come back again.","May 6, 2019","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
656,the area of the hotel is so peaceful as well the staff were helpful. many thanks and regards to all staff. For sure I will recommend this residence to my friends and family if they visit Singapore. also it will be in my prior choice for the next time visit to Singapore.,"April 29, 2019","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
657,"It is located in a quiet place but is easy to locate and get around. 10-min bus ride from the bus stop opposite Tiong Bahru Station and a 10-min walk by foot to Tiong Bahru Market and the whole stretch of the cafes. Can easily take bus to places like a Chinatown and Orchard. As for the facilities and condition of the apartment. I read that it's pretty new but was still shock to see some sign of un-fix wear and tear in the room; chipped wallpaint. The items in room was not properly checked and replenished when we check-in; forget to replenish some hand and bath towels, bathrobes and used shampoos were not removed. Dental kit are also upon request. Bottled water will only be replenished upon request and only once a day refill is allowed can be improved. Kitchen is really small and lack of things such as more cleaning towels. More could be provided for the kitchen. Water pressure and the bed is good; had quality sleep. Good for a short staycation!","April 29, 2019","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
658,"ideally located, great apartments, great rooftop pool, all ideal for family stay in Singapore, especially with smaller kids; staff was extremely friendly with perfect restaurant recommendations suiting our needs and helpful after-checkout regulation - thanks a lot for the perfect stay","April 24, 2019","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
659,Excellent 2 bedroom apartment which was perfect for our family - parents and 2 kids. Rooms cleaned every day and good rooftop pool. Wonderful eating choices within walking distance and short taxi ride to all major tourist attractions. Will definitely stay again.,"April 23, 2019","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
660,"I really enjoyed staying at this property. The appartement is very spacious, clean and comfortable (2 bathrooms!) and the view from the swimming pool is amazing. Unfortunately the wifi was poor which was a major problem for me when on a business trip ...","April 23, 2019","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
661,Good stuff and everything is good except clean is bad sometimes. Location and nice view but little bit far from metro station and bus stops and some of malls are near I hope to see cleaner how they clean,"April 16, 2019","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
662,vєrч ѕαtíѕfíєd wíth thє ѕєrvícє n rσσm íѕ vєrч gσσd n cσmfσrtαвlє...wíll rєcσmmєnd tσ σthєr.thє íntєrnєt provided íѕ vєrч uѕєful fσr mє n fαmílч.ít mαkє mч hσlídαч ѕσ much єnjσчαвlє n mєmσrαвlє..lσvєd ít ,"April 16, 2019","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
663,"It’s about a 5 minute walk to the nearest MRT, and a bus stop is right behind the place. They have a nice swimming pool, but it’s shallow, unfortunately. Out of all of the serviced residences I looked for, this was the best value in Singapore. ","April 12, 2019","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
664,Our stay in Louis Kienne was great. Close to the market and easy to commute. The staff was very helpfull. I love its kitchenette. They not only clean the whole apartment but also clean all used kitchenware everyday.,"March 26, 2019","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
665,"we got the 2 bedroom apartment and it was clean, comfortable and has good view of the city. The location is a bit far from MRT, but other options were available. Close by within walking distance are restaurant, food court and convenient store.","March 20, 2019","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
666,"Stayed at the apartment for around 10 days. Very impressed with their service. The rooms are cleaned every single day and the staff at the reception are very courteous and helpful. The location is also good, it’s in a quiet area. Definitely recommend this place for long stay!","March 18, 2019","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
667,Staying for a short weekend with a colleague we chose the two bedroom apartment. Pros:- Good location in a quiet area- Pool is shallow but refreshing- Shared living room a good size- Nice to have separate bathrooms per bedroomCons:- The walls are ridiculously thing between apartments. You can absolutely hear neighbours. So just hope they are quiet...,"March 17, 2019","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
668,Great place and wonderful staff. No complains. Maybe consider having a vendor machine for drinks so that we don’t have to walk far to get snacks or drinks. I see many people buying from outside including us. ,"March 6, 2019","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
669,"We stayed at their 2 Bedroom Apartment. The room is larger than the average Singapore's hotels. The room it self was really clean, and they comes to clean it every day. Soundproofing insulation was great too. The only minus is, the kitchen. It's more in a small side, but it's fine for light cooking, they also provide microwave and a full size refrigerator. Room style looks modern and minimalist. 5-10 minutes walk from the property, you'll find a hawker center and if you walk for another 5 minutes, you'll find a supermarket called FairPrice. For transportation, there is a bus stop right at the back of property. For guest, there is a gate at the back of property, so you don't need to go around the block. If you're traveling with more than 3 persons, I recommend you to use Grab instead, it could be cheaper.","March 5, 2019","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
670,"Far from MRT about 900 meters.There are many rooms there, two bedrooms, 3 bathrooms, 1 common room. There are 3 TVs, kitchen zone, a lot of facilities. Cleanliness, it's great for family or friends groups","March 3, 2019","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
671,"Very satisfied with our stay in Louis Kienne (but it is not well know to taxi drivers possibly because the name is difficult to pronounce). The location is a bit far from any metro station. But it is still worth staying here because of the good sized room, the good and helpful management, the free 'Handy' mobile phone. However the kitchen unit is a bit small for serious cooking, we'd prefer a larger food preparation area.","March 2, 2019","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
672,good staff and cleanliness room and the mineral water we ask for more staff give always to us no complaints.. the best hotel in singapore .beautiful room to stay at hotel . 5 star i give to this room.,"February 24, 2019","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
673,was recommended by our nephew whom had to stay with you for a long time because of his son sickness that need to be cure in NUH Singapore. He and the whole family need to stay on a longterm basis (already been staying in Louis Kienne Service Residence - Havelock since November. Since then he recommend us to stay in your property and we did. ,"February 23, 2019","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
674,Stayed here for a month and am satisfied with the cleanliness and upkeep of the place. Staff are friendly and helpful.Location is about 10mins walk to tiong baru mrt.Area for improvement will be the breakfast spread and variety which was exactly the same for all 30days. Small spread is fine but add some variety then.Otherwise all else was pleasant.,"February 6, 2019","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
675,"Brand new, clean & spacious serviced apartments in short walking distance to malls, hawker and MRT etc. Easy MRT/Cab ride into town. My room was very noisy as the walls are paper thin which was the only downside to my stay. Front desk staff were very polite & helpful.","February 3, 2019","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
676,"We stayed here for 3 days, booking 2 rooms. This is actually a serviced residence which is relatively new. For each unit you will have one separate bedroom, one living room with TV and kitchen. It has fridge and ceramic-induced kitchen which will help for you if you plan for extended stay in Singapore. You can buy or cook food, which is always a good option to have. It is located in Old Havelock Road. It's actually quite nicely located, although you need to walk quite far to go to nearest MRT station. We were using Grab/Gojek online taxi every time, so we had no issues. Wait, there was one. But it's minor. The apartment location in GPS was not recorded correctly, so we frequently experienced taxi drivers had to call/text us to find the location. On the map it's located in ""Havelock Road"", where in fact it was not. Havelock Road is the big road, whereas this apartment's entrance was located in ""Old Havelock Road"" which is a small road branching out from the big one. Anyway, after the first confusion, we managed to direct the taxi. Since it is a relatively new apartment, many taxis might not know this place. But I reckon, this would be less and less problem in the future. Ok back to the unit. I found the place was clean and neatly organized. The aircon was cold, and the shower was hot (important!). It's also quite spacey, so we had no problem in storing our luggages or stuffs around. On the facilities, it has small swimming pool on the rooftop. It's only 12 m in length and 1 m in depth. It's located next to the guest lounge/restaurant, so you might not feel ease being watched by those having breakfast. For me, no problem. I had good time doing my weekly exercise and swam quite many laps in the morning. For the joggers, the apartment is actually located near to Clarke Quay. Where you can find nice jogging track along the river, and leading to Boat Quay, Fullerton and Merlion. Nice scenic track. Just look at your map and find the closest route to the track. It's about 500m walk going there. No big deal. You'll have fun afterwards. Just across the apartment, you'll also find a mini market. Very convenient for you to buy daily supplies. Outside the hotel they also have vending machine for snacks and beverages. I found it useful, as you might feel hungry on midnight and you had no mini bars in the room. Overall I feel very comfortable staying in this place. If you plan to go to Singapore for a extended days, and main objective is not for shopping, you can consider this apartment. As it's relatively new, the owner might give you good price/discount over Agoda (as I experienced). So all in all, I would recommend this place.","January 31, 2019","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
677,"Nice, clean, spacious hotel room. About the only complaint is that the shower is a little compact and it is a little distance from the MRT. A really pleasant place to stay and I will stay here on my next visit to Singapore!","January 27, 2019","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
678,"We check out early tomorrow morning after a 9 night stay for our family of 5. I am delighted to give this accommodation a 5 star rating because of how lovely the staff are. The security gentleman is lovely, and the breakfast staff put a smile on our face everyday. They could not do enough for us. Jenny, Cecilia and the gentleman that cooks the eggs were so friendly. You made our stay a delightful one and have not experienced genuine friendly service like yours before. A big thankyou!The room is clean, spacious and close to mrt if you are okay with a short walk. This has food options and supermarket.The room also replaces complimentary water bottles everyday which is lovely. Rooms are spacious and perfect for larger families.Thankyou for a lovely stay!!","January 25, 2019","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
679,The place was well maintained and cleaned daily . Well furnished and nice peaceful location .. not so close to MTR but walkable (10 mins ) .. good decent swimming pool on the roof .. and special mention to the cordial and helpful front desk ...overall enjoyed the stay ,"January 19, 2019","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
680,Rooms where clean and felt new. Service was top class. Location is quiet with food and store nearby. Swimming pool with views is first class. two rooms we stayed in had its own bathroom and TV. Great for a family of Four,"January 16, 2019","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
681,"Well located, beautifully furnished with all the mod cons. Enough room for a family with kids to run around or equally with space for a business traveller to work. High quality new build place to stay in Singapore. Outstanding, knowledgeable service from the front desk.","January 14, 2019","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
682,Great apartment to stay! Plenty of room with modern furnishings. The Airconditioner worked really well and considering how hot Singapore it was great to come home to a cool room. There is a pool on the rooftop. It was also pretty central to everywhere as cabs are pretty cheap. ,"January 11, 2019","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
683,I was stay for 3 nite.. and my family is very happy with time in this hotel.. i am from Indonesia and i hope will comeback again with another happyness.. singapore with cleanly weather and good people,"January 5, 2019","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
684,"We are a family with 1 baby. The room is clean and the facilities provided is complete (for longer stay, it would be better if there is a washing machine inside). The nearest public transport available is the bus stop behind the apartment, 10mins walk to nearby Fairprice and 15mins walk to the MRT and famous Tiong Bahru market. In overall, we are happy with our stay at the apartment though it would be better if the room is on higher floor. ","December 25, 2018","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
685,"Stay for one and half month, good location for travel around Singapore. Walking distance to MRT, Fair Price. Bus stop right outside hotel and bus can reach Chinatown, Clarke Quay, Raffles and etc. Comfortable stay for longer period. ","December 17, 2018","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
686,This is not near train station but just behind it js a bus station (ganges ave). The front is not on a main road but the back is. Compared to most hotels in singapore this has space! Staff was ok there is no mote front desk after 1030pm. Just security. There is a short cut to tiong bahru through the hawker center but it aint easy to find for incoming guest. Someone has to teach you. ,"December 8, 2018","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
687,"Check in was quickStaffs are friendly. Azizah, The Assistant Director of Sales was very very helpfull (planning my other stay)I booked 2 bed room apartment for couple days and 1 bed room apartement for the other days. Both type of rooms were really nice. well equipped, clean and spaciousfor the 2 bedroom apartment, it has 3 bathrooms and for 1 bedroom apartment it has 2 bathrooms (its a very nice thing)Washer and Dryer also provided for common use (use token)Big Supermarket (Nina Fair Price) just 10 minutes walksome food stall also nearbyLocation : Not too much restaurant nor shops. located in a quite area.vending machine sells some snacks and drinks is located in front of the lobbyBus Stop just 5 minutes walkNo MRT station nearby","December 4, 2018","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
688,"Caring, Composed, Helpful. Very fortunate to be placed and decided to stay in this serviced apartment. Would always recommend this residence for family and friends. Please do try before opting other serviced apartments.","November 17, 2018","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
689,"The bathroom is tiny, but clean room, nice interior.In the breakfast restaurant, 2 staff are welcoming you with good hospitality and perfect fried egg.When you call grab car, it’s easy to go everywhere in central of the city.","November 3, 2018","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
690,"Louis ki is perfect place for family, they provide all you need like toaster, big refrigerator, stove etc in apartment. Kids happy stays here. If you improve your service by add shuttle bus/ car to orchard every an hour it would be perfect !","November 1, 2018","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
691,Will definitely book this again and again. I recommemd these for family. Near bus stop. But perfect to call grab or taxi. You can cook the utensils were complete. Near convenience store too.The breakfast were deliciohs and very friendly people will assist you. ,"November 1, 2018","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
692,"Front desk service s good.We arrived at hotel two hours early,we put the luggages in the front desk,when we came back and checked in,the luggages have been in our room.The small swimming pool on the roof bring us a happy time.Although there was a construction work in process not far away,The noise was hardly to heard,The living envirnment is rather quiet, Last midnight at the LOUIS KIENNE,we were scared by the false fire alarm .","October 25, 2018","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
693,The apartment was very clean and the kitchen had plenty of supplies. The pool was nice. The apartment isn't super close to anything but the MRT station is an easy walk as is a grocery store and a few restaurants. ,"October 24, 2018","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
694,Good place to stay in Singapore. Good place to stay in Singapore. Room with good facilities and is clean. Near bus station and 10 mins walk to a mall. Quiet neighbourhood. Highly recommend. Would stay here again next time ,"October 23, 2018","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
695,"Was staying for 3 nights at the 2 bedrooms unit, it was good and furnished with modern stuffs with 3 TVs inside! Mini kitchen available if you want to cook.Nice pool is available at the rooftop. From the apartment, we need to take about 15mins walk to the Tiong Bahru station or about 5mins walk to the nearest bus stop. Recommended for family stay.","October 16, 2018","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
696,Please provide more towels. Should not have to use the same towel for showering and swimmingProvide written instructions on how to operate the combo microwave/grilling oven.Please provide more clothes hangars. There were very few (5 or 6) in the room. ,"October 16, 2018","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
697,Easy to check in and check out. The room is clean and big enough With 2 bathrooms. And the kitchen hv complete equipment. The location just 5-8 minute to orchard by taxi. We will be back to stay at there again. Thank you.,"October 4, 2018","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
698,"Stayed almost 4 months in this service apartment. This is not a premium or luxury service apartment as its advertising suggest.Pro:- Nice marbled entrance with uniformed staff (but no proper lobby)- Nice small rooftop pool- Plenty parking availableCons:- Location is not that close to any MRT at all. (min. 15 mins walk to MRT)- Terrible room construction, thin walls. You can hear everything next door.- Terrible facilities. The indoor ""guest lounge"" is only used as a breakfast area and is closed otherwise the entire day. The outdoor ""guest lounge""/sitting area in the tropics is not even equipped with a fan...- Terrible breakfast selection. Really cheap and small selection with no change.- No service lift. Guests and hotel staff share 2 tiny lifts, so the lifts do get clogged up with maintenance workers and housekeeping during the day- The advertised ""gym"" is non-existent - a straight ad fraud.Service/Staff- Very friendly front desk staff- Very friendly breakfast servers- Below average room service (not vacuumed regularly)- Extremely rude security staff (there is an Indian lady who is extremely rude, i almost got into a fight with her - she should be trained in basic customer service)- Poor management. Feedback is met with silence and non-action. Seems like they only react when its made public on the internetSummary:Its an overpriced budget service apartment that advertises itself to be 4-star luxury. Nothing of that sort. Not recommended at all.","September 27, 2018","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
699,We went on a week trip with baby. We really felt comfortable like being in home. Friendly and caring staff. Room facilities(+kitchen) were really good. The lil one loved the place. You can go for it if you need hotel+home environment. ,"September 27, 2018","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
700,"We are a family 2 adults and 1 ado ( 17 years) in the same apartment with 2 roomsVery good staff, little swimming pool on the floor but sufficient. We need a doctor and the staff helps us very quickly. All was very good!!!","September 26, 2018","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
701,"We’ve just spent 4 nights with my family with 3 children 5, 9 and 11 years old. Not very keen on the location but we downloaded Grab application on the phone and had no problem to get anywhere. Also, the hotel gives you a cortesy phone where you can use and call any taxi, so although you are not in the city centre we haven’t had any trouble.We had 2 bed apartment with 3 bathrooms, they were small but great (all with shower, not bath). The swimming pool is at the topfloor. It’s a narrow pool and shallow but it is great! My kids fully enjoyed it! You have nice views from there so it was great spending some time there until the end of the day (it closes at 11pm). Also, we used it 3 times and always we were the only ones! Great! The breakfast is basic, we tried once and decided to have breakfast at the apartment. There is a 7/11 store nearby for buying basic stuff.Overall, great experience! If you don’t mind taking taxi (they are not usually too expensive) it is a smart choice, specially travelling with kids.","September 2, 2018","12    Louis Kienne Serviced Residences - Havelock
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d7243882-Reviews-Louis_Kienne_Serviced_Residences_Havelock-Singapore.html
702,"I have been Singapore many times very glad to stay at four point night river view, many choices of restaurant. Just a bit point is pool a bit small coz my daughter like to swim. The location is good not far from town.","July 12, 2019","13    Four Points by Sheraton Singapore, Riverview
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d306107-Reviews-Four_Points_by_Sheraton_Singapore_Riverview-Singapore.html
703,Comfortable stay in a good location in Singapore. Closest metro is China town which is a 5 minute bus ride away with a bus stop right outside the hotel. Rooms were clean but quite small and a little dated. Gym was also extremely small but overall a reasonably priced hotel in Singapore that serves your needs well. ,"July 10, 2019","13    Four Points by Sheraton Singapore, Riverview
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d306107-Reviews-Four_Points_by_Sheraton_Singapore_Riverview-Singapore.html
704,"The staff is very attentive and helpful. I recommend one of the staffers, Huai Heng, who helped me with laundry. Generally, all the staff have been very attentive and knowledgeable. Would recommend for others to stay here.","July 5, 2019","13    Four Points by Sheraton Singapore, Riverview
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d306107-Reviews-Four_Points_by_Sheraton_Singapore_Riverview-Singapore.html
705,"My family and I had an enjoyable night at four points story. Good food with good services. Thank you to Ms Joanne for her hospitality, making us feel relax & homed. Most importantly for going out of her way to serve us. We will definitely be back!","July 5, 2019","13    Four Points by Sheraton Singapore, Riverview
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d306107-Reviews-Four_Points_by_Sheraton_Singapore_Riverview-Singapore.html
706,The hotel has a nice view of the river - request a room on the high floor with a view but the only downturn is that their beds are not comfortable! Or maybe I was given a room with a view but with sagging worn-out beds!?,"July 4, 2019","13    Four Points by Sheraton Singapore, Riverview
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d306107-Reviews-Four_Points_by_Sheraton_Singapore_Riverview-Singapore.html
